index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
90,23-07-25 20:49:33,multiwoz2.2,3,0,0,4,100,27.25,27.25,4.07,,transformer
91,23-07-25 20:55:11,multiwoz2.2,3,1,0,4,100,55.83,55.83,32.71,,transformer
92,23-07-25 21:01:00,multiwoz2.2,3,2,0,4,100,52.08,52.08,21.94,,transformer
93,23-07-25 21:06:27,multiwoz2.2,3,0,0,4,100,48.33,48.33,21.48,,transformer
94,23-07-25 21:11:36,multiwoz2.2,3,1,0,4,100,62.58,62.58,44.81,,transformer
95,23-07-25 21:17:00,multiwoz2.2,3,2,0,4,100,63.08,63.08,37.05,,transformer
96,23-07-25 21:21:39,multiwoz2.2,3,0,0,4,100,61.5,61.5,34.69,,transformer
97,23-07-25 21:26:42,multiwoz2.2,3,1,0,4,100,64.08,64.08,46.84,,transformer
98,23-07-25 21:31:40,multiwoz2.2,3,2,0,4,100,66.42,66.42,43.68,,transformer
99,23-07-25 21:36:13,multiwoz2.2,3,0,0,4,100,69.92,69.92,44.81,,transformer
100,23-07-25 21:41:45,multiwoz2.2,3,1,0,4,100,62.83,62.83,44.61,,transformer
101,23-07-25 21:47:15,multiwoz2.2,3,2,0,4,100,65.0,65.0,41.01,,transformer
102,23-07-25 21:51:45,multiwoz2.2,3,0,0,4,100,75.67,75.67,51.11,,transformer
103,23-07-25 21:57:20,multiwoz2.2,3,1,0,4,100,63.17,63.17,45.56,,transformer
104,23-07-25 22:02:33,multiwoz2.2,3,2,0,4,100,66.92,66.92,44.29,,transformer
105,23-07-25 22:07:06,multiwoz2.2,3,0,0,4,100,77.5,77.5,52.94,,transformer
106,23-07-25 22:12:45,multiwoz2.2,3,1,0,4,100,63.42,63.42,45.19,,transformer
107,23-07-25 22:17:30,multiwoz2.2,3,2,0,4,100,69.75,69.75,50.18,,transformer
108,23-07-25 22:21:59,multiwoz2.2,3,0,0,4,100,80.58,80.58,57.2,,transformer
109,23-07-25 22:27:30,multiwoz2.2,3,1,0,4,100,63.42,63.42,44.24,,transformer
110,23-07-25 22:32:13,multiwoz2.2,3,2,0,4,100,70.08,70.08,48.56,,transformer
111,23-07-25 22:36:42,multiwoz2.2,3,0,0,4,100,82.75,82.75,56.46,,transformer
112,23-07-25 22:42:19,multiwoz2.2,3,1,0,4,100,64.0,64.0,45.56,,transformer
113,23-07-25 22:46:56,multiwoz2.2,3,2,0,4,100,71.83,71.83,50.18,,transformer
114,23-07-25 22:51:25,multiwoz2.2,3,0,0,4,100,83.0,83.0,56.67,,transformer
115,23-07-25 22:56:02,multiwoz2.2,3,2,0,4,100,71.83,71.83,50.36,,transformer
116,23-07-25 23:00:32,multiwoz2.2,3,0,0,4,100,85.0,85.0,63.47,,transformer
117,23-07-25 23:05:13,multiwoz2.2,3,2,0,4,100,70.83,70.83,51.25,,transformer
118,23-07-25 23:09:39,multiwoz2.2,3,0,0,4,100,86.08,86.08,65.19,,transformer
119,23-07-25 23:14:19,multiwoz2.2,3,2,0,4,100,72.0,72.0,52.86,,transformer
120,23-07-25 23:18:49,multiwoz2.2,3,0,0,4,100,84.67,84.67,61.25,,transformer
121,23-07-25 23:23:30,multiwoz2.2,3,2,0,4,100,69.92,69.92,50.18,,transformer
122,23-07-25 23:27:58,multiwoz2.2,3,0,0,4,100,85.0,85.0,61.4,,transformer
123,23-07-25 23:32:31,multiwoz2.2,3,2,0,4,100,72.67,72.67,53.76,,transformer
124,23-07-25 23:37:00,multiwoz2.2,3,0,0,4,100,88.33,88.33,71.59,,transformer
125,23-07-25 23:41:40,multiwoz2.2,3,2,0,4,100,71.17,71.17,51.8,,transformer
126,23-07-25 23:46:07,multiwoz2.2,3,0,0,4,100,87.17,87.17,68.89,,transformer
127,23-07-25 23:50:45,multiwoz2.2,3,2,0,4,100,70.75,70.75,49.1,,transformer
128,23-07-25 23:55:13,multiwoz2.2,3,0,0,4,100,85.58,85.58,62.36,,transformer
129,23-07-25 23:59:47,multiwoz2.2,3,2,0,4,100,72.75,72.75,55.4,,transformer
130,23-07-26 00:04:14,multiwoz2.2,3,0,0,4,100,89.08,89.08,74.26,,transformer
131,23-07-26 00:08:48,multiwoz2.2,3,2,0,4,100,70.25,70.25,50.18,,transformer
132,23-07-26 00:13:16,multiwoz2.2,3,0,0,4,100,87.25,87.25,68.89,,transformer
133,23-07-26 00:17:49,multiwoz2.2,3,2,0,4,100,70.67,70.67,51.25,,transformer
134,23-07-26 00:22:16,multiwoz2.2,3,0,0,4,100,87.83,87.83,69.89,,transformer
135,23-07-26 00:26:51,multiwoz2.2,3,2,0,4,100,73.17,73.17,52.16,,transformer
136,23-07-26 00:31:19,multiwoz2.2,3,0,0,4,100,88.83,88.83,73.53,,transformer
137,23-07-26 00:35:54,multiwoz2.2,3,2,0,4,100,71.83,71.83,54.12,,transformer
138,23-07-26 00:40:23,multiwoz2.2,3,0,0,4,100,87.92,87.92,72.59,,transformer
139,23-07-26 00:44:56,multiwoz2.2,3,2,0,4,100,70.33,70.33,51.61,,transformer
140,23-07-26 00:49:25,multiwoz2.2,3,0,0,4,100,88.5,88.5,72.96,,transformer
141,23-07-26 00:53:59,multiwoz2.2,3,2,0,4,100,67.5,67.5,47.48,,transformer
142,23-07-26 00:58:32,multiwoz2.2,3,2,0,4,100,69.08,69.08,44.64,,transformer
143,23-07-26 01:03:04,multiwoz2.2,3,2,0,4,100,71.33,71.33,50.36,,transformer
144,23-07-26 01:05:02,multiwoz2.2,3,0,0,4,100,86.46,86.46,66.79,save/multiwoz2.2/attraction/4/3-cluster/best,transformer
145,23-07-26 01:06:51,multiwoz2.2,3,1,0,4,100,60.31,60.31,43.11,save/multiwoz2.2/attraction/4/3-cluster/best,transformer
146,23-07-26 01:07:47,multiwoz2.2,3,2,0,4,100,68.54,68.54,44.04,save/multiwoz2.2/attraction/4/3-cluster/best,transformer
147,23-07-26 01:07:50,multiwoz2.2,3,all,0,4,100,72.54,59.1,32.83,save/multiwoz2.2/attraction/4/3-cluster/best,transformer
148,23-07-26 01:17:39,multiwoz2.2,5,2,0,4,100,54.92,54.92,32.96,,transformer
149,23-07-26 01:23:29,multiwoz2.2,5,3,0,4,100,27.25,27.25,6.32,,transformer
150,23-07-26 01:29:15,multiwoz2.2,5,4,0,4,100,52.75,52.75,22.91,,transformer
151,23-07-26 01:34:21,multiwoz2.2,5,2,0,4,100,62.25,62.25,44.61,,transformer
152,23-07-26 01:39:57,multiwoz2.2,5,3,0,4,100,46.25,46.25,21.48,,transformer
153,23-07-26 01:45:18,multiwoz2.2,5,4,0,4,100,60.25,60.25,37.5,,transformer
154,23-07-26 01:50:19,multiwoz2.2,5,2,0,4,100,62.5,62.5,45.93,,transformer
155,23-07-26 01:54:57,multiwoz2.2,5,3,0,4,100,60.42,60.42,34.44,,transformer
156,23-07-26 01:59:59,multiwoz2.2,5,4,0,4,100,63.75,63.75,43.06,,transformer
157,23-07-26 02:05:05,multiwoz2.2,5,2,0,4,100,62.42,62.42,46.3,,transformer
158,23-07-26 02:09:41,multiwoz2.2,5,3,0,4,100,73.0,73.0,46.13,,transformer
159,23-07-26 02:14:53,multiwoz2.2,5,4,0,4,100,66.17,66.17,44.6,,transformer
160,23-07-26 02:20:27,multiwoz2.2,5,2,0,4,100,62.42,62.42,45.35,,transformer
161,23-07-26 02:24:57,multiwoz2.2,5,3,0,4,100,80.58,80.58,58.52,,transformer
162,23-07-26 02:30:00,multiwoz2.2,5,4,0,4,100,68.17,68.17,47.64,,transformer
163,23-07-26 02:35:30,multiwoz2.2,5,2,0,4,100,61.33,61.33,43.7,,transformer
164,23-07-26 02:40:02,multiwoz2.2,5,3,0,4,100,82.92,82.92,64.94,,transformer
