index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
92,23-07-21 11:56:41,sgd,5,4,0,4,100,74.33,73.69,65.68,,transformer
93,23-07-21 12:05:14,sgd,5,0,0,4,100,82.08,81.55,75.71,,transformer
94,23-07-21 12:13:29,sgd,5,1,0,4,100,84.83,84.31,78.39,,transformer
95,23-07-21 12:21:41,sgd,5,2,0,4,100,73.42,73.01,68.31,,transformer
96,23-07-21 12:29:38,sgd,5,3,0,4,100,89.67,89.31,85.06,,transformer
97,23-07-21 12:37:44,sgd,5,4,0,4,100,77.83,77.21,70.94,,transformer
98,23-07-21 12:46:06,sgd,5,0,0,4,100,81.67,81.33,75.79,,transformer
99,23-07-21 12:54:13,sgd,5,1,0,4,100,84.42,84.06,77.42,,transformer
100,23-07-21 13:02:33,sgd,5,2,0,4,100,75.33,75.13,70.22,,transformer
101,23-07-21 13:10:41,sgd,5,3,0,4,100,89.08,88.84,84.44,,transformer
102,23-07-21 13:19:18,sgd,5,4,0,4,100,77.0,76.28,69.2,,transformer
103,23-07-21 13:27:44,sgd,5,0,0,4,100,85.33,84.95,81.02,,transformer
104,23-07-21 13:35:54,sgd,5,1,0,4,100,84.08,83.36,77.16,,transformer
105,23-07-21 13:44:07,sgd,5,2,0,4,100,76.5,76.16,71.3,,transformer
106,23-07-21 13:52:16,sgd,5,3,0,4,100,91.08,90.76,86.36,,transformer
107,23-07-21 14:00:52,sgd,5,4,0,4,100,78.42,77.61,70.91,,transformer
108,23-07-21 14:09:21,sgd,5,0,0,4,100,84.17,83.71,79.26,,transformer
109,23-07-21 14:17:32,sgd,5,1,0,4,100,86.92,86.43,81.66,,transformer
110,23-07-21 14:25:44,sgd,5,2,0,4,100,77.42,76.92,71.67,,transformer
111,23-07-21 14:33:53,sgd,5,3,0,4,100,91.0,90.71,85.62,,transformer
112,23-07-21 14:42:27,sgd,5,4,0,4,100,78.83,78.12,72.06,,transformer
113,23-07-21 14:50:57,sgd,5,0,0,4,100,83.58,83.16,77.58,,transformer
114,23-07-21 14:59:16,sgd,5,1,0,4,100,86.08,85.98,81.01,,transformer
115,23-07-21 15:07:41,sgd,5,2,0,4,100,77.33,76.98,72.26,,transformer
116,23-07-21 15:15:48,sgd,5,3,0,4,100,89.0,88.54,83.0,,transformer
